kind,matsubara_index,temperature_K,q_magnitude,q_phi,nk,delta0,eta,deg_tol,denominator_mode,num_subspaces_minus,num_subspaces_plus,max_subspace_dimension_minus,max_subspace_dimension_plus,near_degenerate_group_count,eigenstate_overlap_offdiag_norm,eigenstate_overlap_diagonal_error,projector_overlap_error,projector_trace_defect,subspace_mixing_norm,unmatched_subspace_weight,possible_band_phase_or_order_issue,possible_true_subspace_mixing,near_degenerate_count,min_abs_energy_diff,near_degenerate_weight_raw,near_degenerate_weight_stable,denominator_regularization_delta,stable_denominator_changed_response_norm,stable_denominator_improves_continuity,error_to_local_sigma,error_to_K_para,error_to_K_total,error_to_K_total_over_omega,error_to_normal_kubo_sigma,best_match_component,small_q_relative_error,diagnostic_status,gauge_status,final_casimir_input,not_final_Casimir_conclusion,notes
normal,1,30.0,0.0001,0.0,6,0.04,0.0001,1e-08,raw,4,4,1,1,0,0.0010052661451325886,2.5215291532543205e-07,5.043057670350848e-07,1.3322676295501878e-15,0.0007101448912926448,0.0,False,False,0,4.674899206635885e-07,0.0,0.0,0.0,0.0,False,2.7721315275266534e-05,nan,nan,nan,2.7721315275266534e-05,local_sigma,2.7721315275266534e-05,small_q_continuity_candidate,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
spm,1,30.0,0.005,0.7853981634,8,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.04740574125332451,0.0002806494871195886,0.0005612202101046293,2.220446049250313e-15,0.023690086747479144,0.0,True,False,64,5.551115123125783e-17,0.0,0.0,1.0155267450873491e-20,0.0,False,0.6297096635011542,60.56843136852268,21.796510103632354,0.6297096635011542,nan,local_sigma,0.6297096635011542,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.0,6,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.0014216928665793818,2.5215488630436766e-07,5.043097088819337e-07,2.4424906541753444e-15,0.0007101476658396607,0.0,False,False,0,4.1836481445844953e-07,0.0,0.0,0.0,0.0,False,0.6243096643894162,60.56388090131731,22.128955004730706,0.6243096643894162,nan,local_sigma,0.6243096643894162,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.0,6,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.0014216928665793818,2.5215488630436766e-07,5.043097088819337e-07,2.4424906541753444e-15,0.0007101476658396607,0.0,False,False,0,4.1836481445844953e-07,0.0,0.0,0.0,0.0,False,0.6243096643894162,60.56388090131731,22.128955004730706,0.6243096643894162,nan,local_sigma,0.6243096643894162,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.0,6,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.0014216928665793818,2.5215488630436766e-07,5.043097088819337e-07,2.4424906541753444e-15,0.0007101476658396607,0.0,False,False,0,4.1836481445844953e-07,0.0,0.0,0.0,0.0,False,0.6243096643894162,60.56388090131731,22.128955004730706,0.6243096643894162,nan,local_sigma,0.6243096643894162,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.0,6,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.0014216928665793818,2.5215488630436766e-07,5.043097088819337e-07,2.4424906541753444e-15,0.0007101476658396607,0.0,False,False,0,4.1836481445844953e-07,0.0,0.0,0.0,0.0,False,0.6243096643894162,60.56388090131731,22.128955004730706,0.6243096643894162,nan,local_sigma,0.6243096643894162,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.0,6,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.0014216928665793818,2.5215488630436766e-07,5.043097088819337e-07,2.4424906541753444e-15,0.0007101476658396607,0.0,False,False,8,4.1836481445844953e-07,0.0,0.0,5.9295262845324064e-95,0.0,False,0.6243096643894162,60.56388090131731,22.128955004730706,0.6243096643894162,nan,local_sigma,0.6243096643894162,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.0,6,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.0014216928665793818,2.5215488630436766e-07,5.043097088819337e-07,2.4424906541753444e-15,0.0007101476658396607,0.0,False,False,8,4.1836481445844953e-07,0.0,0.0,5.9295262845324064e-95,0.0,False,0.6243096643894162,60.56388090131731,22.128955004730706,0.6243096643894162,nan,local_sigma,0.6243096643894162,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.7853981634,6,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.0020105314065627425,5.043054503994782e-07,1.0086106465578837e-06,2.220446049250313e-15,0.0010042960942483387,0.0,False,False,48,0.0,0.0,0.0,1.6911078587432348e-23,0.0,False,0.6243096643894154,60.56388090131743,22.128955004730752,0.6243096643894154,nan,local_sigma,0.6243096643894154,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.7853981634,6,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.0020105314065627425,5.043054503994782e-07,1.0086106465578837e-06,2.220446049250313e-15,0.0010042960942483387,0.0,False,False,48,0.0,0.0,0.0,1.6911078587432348e-23,0.0,False,0.6243096643894154,60.56388090131743,22.128955004730752,0.6243096643894154,nan,local_sigma,0.6243096643894154,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.7853981634,6,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.0020105314065627425,5.043054503994782e-07,1.0086106465578837e-06,2.220446049250313e-15,0.0010042960942483387,0.0,False,False,48,0.0,0.0,0.0,1.6911078587432348e-23,0.0,False,0.6243096643894154,60.56388090131743,22.128955004730752,0.6243096643894154,nan,local_sigma,0.6243096643894154,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.7853981634,6,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.0020105314065627425,5.043054503994782e-07,1.0086106465578837e-06,2.220446049250313e-15,0.0010042960942483387,0.0,False,False,48,0.0,0.0,0.0,1.6911078587432348e-23,0.0,False,0.6243096643894154,60.56388090131743,22.128955004730752,0.6243096643894154,nan,local_sigma,0.6243096643894154,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.7853981634,6,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.0020105314065627425,5.043054503994782e-07,1.0086106465578837e-06,2.220446049250313e-15,0.0010042960942483387,0.0,False,False,48,0.0,0.0,0.0,1.6911078587432348e-23,0.0,False,0.6243096643894154,60.56388090131743,22.128955004730752,0.6243096643894154,nan,local_sigma,0.6243096643894154,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0001,0.7853981634,6,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.0020105314065627425,5.043054503994782e-07,1.0086106465578837e-06,2.220446049250313e-15,0.0010042960942483387,0.0,False,False,48,0.0,0.0,0.0,1.6911078587432348e-23,0.0,False,0.6243096643894154,60.56388090131743,22.128955004730752,0.6243096643894154,nan,local_sigma,0.6243096643894154,near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.0,6,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.007108455641833665,6.303875766278111e-06,1.2607711793566345e-05,1.9984014443252818e-15,0.003550733979268385,0.0,False,False,0,2.0918234536759783e-06,0.0,0.0,0.0,0.0,False,0.6243096360967234,60.56388553760363,22.128956746538666,0.6243096360967234,nan,local_sigma,0.6243096360967234,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.0,6,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.007108455641833665,6.303875766278111e-06,1.2607711793566345e-05,1.9984014443252818e-15,0.003550733979268385,0.0,False,False,0,2.0918234536759783e-06,0.0,0.0,0.0,0.0,False,0.6243096360967234,60.56388553760363,22.128956746538666,0.6243096360967234,nan,local_sigma,0.6243096360967234,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.0,6,0.04,0.0001,1e-07,raw,8,8,1,1,0,0.007108455641833665,6.303875766278111e-06,1.2607711793566345e-05,1.9984014443252818e-15,0.003550733979268385,0.0,False,False,0,2.0918234536759783e-06,0.0,0.0,0.0,0.0,False,0.6243096360967234,60.56388553760363,22.128956746538666,0.6243096360967234,nan,local_sigma,0.6243096360967234,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.0,6,0.04,0.0001,1e-07,stable,8,8,1,1,0,0.007108455641833665,6.303875766278111e-06,1.2607711793566345e-05,1.9984014443252818e-15,0.003550733979268385,0.0,False,False,0,2.0918234536759783e-06,0.0,0.0,0.0,0.0,False,0.6243096360967234,60.56388553760363,22.128956746538666,0.6243096360967234,nan,local_sigma,0.6243096360967234,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.0,6,0.04,0.0001,1e-06,raw,8,8,1,1,0,0.007108455641833665,6.303875766278111e-06,1.2607711793566345e-05,1.9984014443252818e-15,0.003550733979268385,0.0,False,False,0,2.0918234536759783e-06,0.0,0.0,0.0,0.0,False,0.6243096360967234,60.56388553760363,22.128956746538666,0.6243096360967234,nan,local_sigma,0.6243096360967234,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.0,6,0.04,0.0001,1e-06,stable,8,8,1,1,0,0.007108455641833665,6.303875766278111e-06,1.2607711793566345e-05,1.9984014443252818e-15,0.003550733979268385,0.0,False,False,0,2.0918234536759783e-06,0.0,0.0,0.0,0.0,False,0.6243096360967234,60.56388553760363,22.128956746538666,0.6243096360967234,nan,local_sigma,0.6243096360967234,small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.7853981634,6,0.04,0.0001,1e-08,raw,8,8,1,1,0,0.01005253869797418,1.2607415142529277e-05,2.5214671338091854e-05,1.7763568394002505e-15,0.005021421246754482,0.0,True,False,48,5.551115123125783e-17,0.0,0.0,3.3973151638946045e-23,0.0,False,0.6243096360967355,60.5638855376017,22.128956746537938,0.6243096360967355,nan,local_sigma,0.6243096360967355,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
dwave,1,30.0,0.0005,0.7853981634,6,0.04,0.0001,1e-08,stable,8,8,1,1,0,0.01005253869797418,1.2607415142529277e-05,2.5214671338091854e-05,1.7763568394002505e-15,0.005021421246754482,0.0,True,False,48,5.551115123125783e-17,0.0,0.0,3.3973151638946045e-23,0.0,False,0.6243096360967355,60.5638855376017,22.128956746537938,0.6243096360967355,nan,local_sigma,0.6243096360967355,likely_gauge_or_band_order_rotation;near_degenerate_denominator_present;small_q_continuity_not_repaired,prototype_not_ward_verified,False,True,finite-q subspace / denominator repair diagnostic | projector diagnostics are not used to overwrite the response | stable denominator uses Fermi derivative only for near-degenerate occupation differences | no near-degenerate terms are skipped in stable mode | final_casimir_input=False | not a final Casimir torque conclusion
